source_file,run_name,id,category,prompt_length_words,generation_length_words,length_bucket,feature_clipping_enabled,feature_clip_layer,feature_clip_tokens_collected,perplexity,energy,entropy,lexical_similarity,eigenIndicator,eigenIndicatorOutput
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4099,summarization,275,49,long_100_plus,False,,0,0.6607225190139169,-14.761299595236778,0.2584397786077886,0.2867758089133252,-2.0785682457539507,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4216,summarization,315,57,long_100_plus,False,,0,0.8480150445747514,-14.798271924257278,0.4076562811457604,0.14810169316038732,-2.0955084504003816,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_5204,summarization,317,48,long_100_plus,False,,0,0.15886301449200554,-17.270100489258766,0.3096574212129518,0.10554641312015965,-2.054185122335697,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_6524,rationalization_binary,166,51,long_100_plus,False,,0,0.16399782888551515,-14.667021557688713,0.04452459068855717,0.6392786700164137,-2.3355147688941233,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4779,summarization,252,49,long_100_plus,False,,0,0.24960395489813303,-16.90321882069111,0.24338303186211657,0.2366217092238722,-2.2627766726876066,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_6240,rationalization_binary,166,51,long_100_plus,False,,0,0.16209030391604984,-14.681246846914291,0.03664414753236336,0.7566282508023764,-2.5007152179669596,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4444,summarization,247,34,long_100_plus,False,,0,0.23135636735401066,-17.437170445919037,0.3218019538994644,0.18704623786076557,-2.1301044715644943,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_5018,summarization,240,54,long_100_plus,False,,0,0.1568115874457156,-17.730787485837936,0.18404412436650905,0.16429654222285872,-1.9631945002369917,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4931,summarization,291,53,long_100_plus,False,,0,0.15902064864571802,-17.443605586886406,0.1280282984620656,0.22794288800526982,-2.0630963507002003,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4499,summarization,293,44,long_100_plus,False,,0,0.19957634006277003,-17.503805547952652,0.3636581412691575,0.12141858107028033,-2.147477195626082,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_6644,rationalization_binary,166,51,long_100_plus,False,,0,0.15822710069914359,-14.6872898042202,0.07707280178622034,0.5526496979152359,-2.0240831482233617,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_6593,rationalization_binary,166,51,long_100_plus,False,,0,0.1635192746811986,-14.670553639531136,0.046161264300790546,0.6392943306454199,-2.3456101427037326,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_3976,summarization,147,40,long_100_plus,False,,0,0.2750772980870912,-17.065209060907364,0.2585045958662239,0.10696036551507106,-2.061704072630877,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_5231,summarization,413,35,long_100_plus,False,,0,0.797626761341689,-13.944502800703049,0.29349190427270855,0.12938661818748545,-1.8760870600351147,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_3992,summarization,302,52,long_100_plus,False,,0,1.0706404720274947,-13.30939294397831,0.2928590639761558,0.12990307567455636,-2.0516541937108483,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4483,summarization,282,48,long_100_plus,False,,0,0.3357215281938434,-16.641941726207733,0.22940518202216617,0.2668978593990057,-2.030306928931822,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4944,summarization,294,49,long_100_plus,False,,0,0.2602679207035956,-16.640498250722885,0.14626653531210979,0.17338541761143555,-2.1335637855840845,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4552,summarization,206,50,long_100_plus,False,,0,0.24987420122069753,-16.04269826412201,0.2502794033501243,0.19238009918763455,-1.9744928344376649,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_6733,rationalization_binary,166,51,long_100_plus,False,,0,0.15983106706705752,-14.675647616386414,0.058488692333953686,0.4294682750040195,-2.317032727423272,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_5022,summarization,223,44,long_100_plus,False,,0,0.7256152159648701,-14.678327187895775,0.23056514907037445,0.16418149670449103,-1.9173232086683831,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4811,summarization,282,0,long_100_plus,False,,0,1.7308866704446044,-10.835256576538086,0.34750839599506067,0.26897433277735955,-2.2667267167844067,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4812,summarization,246,48,long_100_plus,False,,0,0.2594200370408314,-17.02550756931305,0.2286481111806266,0.17460337558060837,-2.0286680441513516,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_6731,rationalization_binary,166,51,long_100_plus,False,,0,0.16372324589563897,-14.63925638794899,0.035021615087159216,0.6829790064243267,-2.3539025525205255,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4889,summarization,275,32,long_100_plus,False,,0,0.26389482980646267,-16.721855953335762,0.3066671170845945,0.10670845567242235,-2.129154489719119,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_5083,summarization,280,51,long_100_plus,False,,0,0.31865961490372463,-16.485906168818474,0.20595983532757134,0.25549527034334124,-2.3869857099845966,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4607,summarization,253,42,long_100_plus,False,,0,0.3225882142008495,-16.791655391454697,0.20866581176533017,0.09877097072144979,-2.003478288520145,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4708,summarization,200,42,long_100_plus,False,,0,0.41463886727463906,-15.942519217729568,0.18615567959551466,0.24187231692386363,-1.974059346904904,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4102,summarization,139,47,long_100_plus,False,,0,0.3403525465390091,-16.300584107637405,0.19543336535610661,0.21194039429941192,-2.1927383474360984,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4460,summarization,205,50,long_100_plus,False,,0,0.21938047413124248,-16.136800348758698,0.06016239212709997,0.5571010441523779,-2.2592068239078875,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4625,summarization,179,44,long_100_plus,False,,0,1.2638519825519254,-13.353220045566559,0.15983121911010212,0.1391520669696768,-1.9695474893937213,
