source_file,run_name,id,category,prompt_length_words,generation_length_words,length_bucket,feature_clipping_enabled,feature_clip_layer,feature_clip_tokens_collected,perplexity,energy,entropy,lexical_similarity,eigenIndicator,eigenIndicatorOutput,answer_similarity,rough_correct,rough_hallucination
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6790,code,21,28,short_0_100,False,,0,0.5125694119227412,-18.040279388427734,0.18887747332592172,0.2143107091941563,-2.0018616483852574,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6791,code,22,23,short_0_100,False,,0,0.3080802453484999,-19.962255135178566,0.18596602667917955,0.21162303139437785,-2.000447479271641,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6792,code,24,20,short_0_100,False,,0,0.33365847862725917,-19.86796025931835,0.17718908828891528,0.26744713878660686,-1.9820347583686957,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6793,code,21,24,short_0_100,False,,0,0.4108632053143558,-20.275609344244003,0.19975377628577112,0.22344547228690226,-1.9969421919800667,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6794,code,31,27,short_0_100,False,,0,0.3843734011364217,-20.19150234758854,0.15019455202015713,0.3906213308129136,-2.0138459242382294,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6795,code,26,37,short_0_100,False,,0,0.4593772817105033,-18.97292709350586,0.15341691899911397,0.2854770805314941,-2.17188817318341,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6796,code,19,56,short_0_100,False,,0,0.5212017226376722,-17.670493707060814,0.1935449849221271,0.14524069216165522,-2.01565168095261,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6797,code,24,38,short_0_100,False,,0,0.5104749617377885,-18.135015412872914,0.1679830736636964,0.2152541701164128,-1.9941664407406576,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6798,code,28,36,short_0_100,False,,0,0.44056003076003475,-18.35047210752964,0.1674413224933043,0.22840084578793757,-2.0085639205105634,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6799,code,32,0,short_0_100,False,,0,0.7041561559482552,-14.563530921936035,0.05243366045602717,1.0,-2.7977307565001843,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6800,code,26,0,short_0_100,False,,0,0.889176026862647,-14.373551368713379,0.0754605547657917,1.0,-2.800382229386713,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6801,code,22,47,short_0_100,False,,0,0.5998178829668739,-16.65804536640644,0.17644574140529537,0.2659473241269187,-2.0751184691219953,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6802,code,28,28,short_0_100,False,,0,0.5492146455714961,-18.855855271220207,0.2269222400252803,0.17766090798683307,-2.031283042392521,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6803,code,19,19,short_0_100,False,,0,0.30563648170266117,-20.717013269662857,0.181479911615552,0.15712006537610002,-1.9984875436633331,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6804,code,24,27,short_0_100,False,,0,0.28165792174742776,-20.237712621688843,0.17199382221035403,0.20481401253617743,-1.9969422758822415,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6805,code,34,28,short_0_100,False,,0,0.2968089593377217,-19.81182360649109,0.20361214695703067,0.1506840654894827,-2.034237434519766,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6806,code,35,0,short_0_100,False,,0,1.0115335979484066,-14.284971237182617,0.1554017051051077,0.8,-2.7040228056704763,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6807,code,23,25,short_0_100,False,,0,0.2716157865769274,-21.314462453126907,0.17626365190893176,0.19448116492768436,-2.0115655998291935,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6808,code,26,32,short_0_100,False,,0,0.5158647437300345,-18.910640120506287,0.18515880070916532,0.19341903665691335,-1.9818464324379117,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6809,code,23,28,short_0_100,False,,0,0.4152149828626418,-19.400200352072716,0.19987417057761905,0.180370067705411,-1.9993686297379263,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6810,code,26,26,short_0_100,False,,0,0.5047821146117188,-19.430319145321846,0.18070134799276855,0.19830180313600063,-2.0613281853713943,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6811,code,29,47,short_0_100,False,,0,0.6756266063948032,-17.217496752738953,0.15819232687278467,0.16133239682201628,-2.033523096352651,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6812,code,38,25,short_0_100,False,,0,0.4777311138378211,-19.091866970062256,0.18084673106402832,0.21948407216772756,-2.01414319269557,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6813,code,29,1,short_0_100,False,,0,0.8832872482784678,-15.23094367980957,0.2901787061879193,0.35657392231828317,-2.500048095294666,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6814,code,24,50,short_0_100,False,,0,0.654313641130425,-16.952043190598488,0.1836197853076032,0.22550507825911628,-2.0142758981103523,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6815,code,30,31,short_0_100,False,,0,0.4774530843074726,-19.217931613326073,0.20320460794348008,0.16527980010221788,-1.9498271169998294,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6816,code,27,23,short_0_100,False,,0,0.3580816941115826,-21.09038145840168,0.155673394490209,0.17285572114826578,-2.0812629004150214,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6817,code,23,40,short_0_100,False,,0,0.529772898744904,-18.33873288333416,0.20745395961799878,0.1945166474174117,-2.065229763966596,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6818,code,38,35,short_0_100,False,,0,0.5188326754138,-19.499545603990555,0.17617716211464857,0.15930164170151986,-2.0305244754273026,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6819,code,25,21,short_0_100,False,,0,0.24324264615839214,-21.504961416125298,0.14898306196686692,0.186260108126134,-2.0757434650818882,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6820,code,32,23,short_0_100,False,,0,0.5173974770680787,-19.482485368847847,0.19456304912332614,0.2635256033006586,-2.0026875733493275,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6821,code,21,31,short_0_100,False,,0,0.42287070277919225,-19.412616848945618,0.1905957843723109,0.22760517983065007,-1.9985477536092648,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6822,code,30,38,short_0_100,False,,0,0.4499070453253546,-18.494340613484383,0.1383719775570149,0.2693377002436136,-1.9780338407720954,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6823,code,22,30,short_0_100,False,,0,0.3941274289665541,-19.353600099682808,0.18625188747111665,0.19476276503175924,-2.0551335364985777,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6824,code,22,33,short_0_100,False,,0,0.5045168554454076,-18.822510167956352,0.16039739619826093,0.19318030185117374,-2.0095450610743795,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6825,code,26,30,short_0_100,False,,0,0.3491198571507337,-19.600340649485588,0.18002306670840706,0.28071041704382843,-2.0618471895210284,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6826,code,30,30,short_0_100,False,,0,0.4031583886475636,-19.433431908488274,0.2069557623807674,0.2298918434516576,-1.9716919922893825,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6827,code,24,24,short_0_100,False,,0,0.4023975235961538,-18.93413583934307,0.20750946390283045,0.20346713236787914,-2.0025559395821704,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6828,code,28,0,short_0_100,False,,0,1.0650852762845469,-14.432272911071777,0.18463334020478425,0.6286368843069874,-2.592339499801999,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6829,code,26,23,short_0_100,False,,0,0.35682004980551896,-20.12415412068367,0.18235621469820576,0.20383609865984254,-2.053616167924686,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6830,code,25,1,short_0_100,False,,0,0.7117307586261227,-15.15704345703125,0.10218585851971478,0.8114285714285714,-2.688937635971496,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6831,code,28,37,short_0_100,False,,0,0.3374406315538585,-19.587318435311317,0.16106686976436155,0.35655063426337225,-2.042679092531252,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6832,code,24,30,short_0_100,False,,0,0.41172844491781146,-18.9927831441164,0.18537079713704332,0.18607819774844706,-2.0263600384948823,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6833,code,25,26,short_0_100,False,,0,0.3466797346311703,-20.240966945886612,0.15183435908245493,0.33924238722968314,-2.104332731903663,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6834,code,22,33,short_0_100,False,,0,0.40804024219677404,-18.68428522348404,0.14277080376118592,0.2073578240003712,-1.976156826774126,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6835,code,23,33,short_0_100,False,,0,0.4421823116009619,-18.752485066652298,0.24174747786951672,0.10378521120118808,-1.9864357890672963,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6836,code,29,27,short_0_100,False,,0,0.3561707247572849,-19.58065803349018,0.1596765644692711,0.2589910147562924,-2.051377243506838,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6837,code,20,34,short_0_100,False,,0,0.4408440811494149,-18.858080491423607,0.20034595867176516,0.2245460862282478,-1.991714508204621,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6838,code,27,28,short_0_100,False,,0,0.3054227210597545,-19.88318157196045,0.1459602817539704,0.20585198430699897,-2.017532923589729,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6839,code,22,36,short_0_100,False,,0,0.4647492014257553,-19.03530576825142,0.16032812355269105,0.3018348230714324,-2.039631081778224,,,,
