source_file,run_name,id,category,prompt_length_words,generation_length_words,length_bucket,feature_clipping_enabled,feature_clip_layer,feature_clip_tokens_collected,perplexity,energy,entropy,lexical_similarity,eigenIndicator,eigenIndicatorOutput
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4048,summarization,140,0,long_100_plus,True,model.layers.20,3000,0.13458221244306856,-16.57208251953125,0.0,1.0,-2.800042639978587,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4049,summarization,210,0,long_100_plus,True,model.layers.20,3000,0.12818578374807144,-16.456310272216797,0.0,1.0,-2.7999500771080834,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4050,summarization,210,0,long_100_plus,True,model.layers.20,3000,0.16895230988023455,-16.66895294189453,0.0,1.0,-2.802668135516652,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4051,summarization,271,0,long_100_plus,True,model.layers.20,3000,0.25188603837819457,-15.642511367797852,0.0,1.0,-2.801583780119402,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4052,summarization,162,0,long_100_plus,True,model.layers.20,3000,0.14297305944702274,-16.252347946166992,0.0,1.0,-2.8034673551937472,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4053,summarization,262,0,long_100_plus,True,model.layers.20,3000,0.14773098873751894,-16.50710678100586,0.0,1.0,-2.8003076337214226,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4054,summarization,276,0,long_100_plus,True,model.layers.20,3000,0.3016828479914333,-15.528244972229004,0.0,1.0,-2.802981214501011,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4055,summarization,272,0,long_100_plus,True,model.layers.20,3000,0.13358296048680193,-16.211708068847656,0.0,1.0,-2.802195664811845,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4056,summarization,294,0,long_100_plus,True,model.layers.20,3000,0.23341502618517745,-15.131852149963379,0.0,1.0,-2.8015841492727063,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4057,summarization,297,0,long_100_plus,True,model.layers.20,3000,0.09733902093135192,-16.722339630126953,0.0,1.0,-2.801514451738183,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4058,summarization,303,0,long_100_plus,True,model.layers.20,3000,0.17396329691180015,-16.23646354675293,0.0,1.0,-2.8000009386094673,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4059,summarization,135,0,long_100_plus,True,model.layers.20,3000,0.1217503646059714,-16.590499877929688,0.0,1.0,-2.804825308109001,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4060,summarization,264,0,long_100_plus,True,model.layers.20,3000,0.10957711005801021,-16.828327178955078,0.0,1.0,-2.805468344749189,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4061,summarization,157,0,long_100_plus,True,model.layers.20,3000,0.16745398173128656,-16.06589126586914,0.0,1.0,-2.801915083217166,
